Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
12,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_reading,3
13,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_reading-quantised,4
14,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_schoolwork,Much more than most
15,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_schoolwork-quantised,5
16,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass,3
17,1703620404464,26/12/2023 19:53:24,1703620404890,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,struggle_EnglishClass-quantised,4
18,1703620404464,26/12/2023 19:53:24,1703620404890,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading,4
19,1703620404464,26/12/2023 19:53:24,1703620404890,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_reading-quantised,5
20,1703620404464,26/12/2023 19:53:24,1703620404890,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure,4
21,1703620404464,26/12/2023 19:53:24,1703620404890,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_pleasure-quantised,5
22,1703620404464,26/12/2023 19:53:24,1703620404890,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed,4
23,1703620404522,26/12/2023 19:53:24,1703620404890,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_speed-quantised,5
24,1703620404522,26/12/2023 19:53:24,1703620404891,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work,3
25,1703620404522,26/12/2023 19:53:24,1703620404891,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reading_work-quantised,4
26,1703620404522,26/12/2023 19:53:24,1703620404891,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling,2
27,1703620404522,26/12/2023 19:53:24,1703620404891,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,learning_spelling-quantised,3
28,1703620404522,26/12/2023 19:53:24,1703620404891,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling,2 average
29,1703620404522,26/12/2023 19:53:24,1703620404891,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,compare_spelling-quantised,3
30,1703620404522,26/12/2023 19:53:24,1703620404892,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names,3
31,1703620404522,26/12/2023 19:53:24,1703620404892,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_names-quantised,4
32,1703620404522,26/12/2023 19:53:24,1703620404892,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address,3
33,1703620404522,26/12/2023 19:53:24,1703620404892,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_address-quantised,4
34,1703620404522,26/12/2023 19:53:24,1703620404892,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions,4
35,1703620404522,26/12/2023 19:53:24,1703620404892,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,remember_instructions-quantised,5
36,1703620404522,26/12/2023 19:53:24,1703620404892,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse,2
37,1703620404522,26/12/2023 19:53:24,1703620404892,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,currently_reverse-quantised,3
38,1703620404522,26/12/2023 19:53:24,1703620404893,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read,1-2
39,1703620404522,26/12/2023 19:53:24,1703620404893,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,books_read-quantised,4
40,1703620404522,26/12/2023 19:53:24,1703620404893,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read,None
41,1703620404522,26/12/2023 19:53:24,1703620404893,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,magazines_read-quantised,5
42,1703620404522,26/12/2023 19:53:24,1703620404893,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper,Never
43,1703620404611,26/12/2023 19:53:24,1703620404893,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,daily_newspaper-quantised,5
44,1703620404611,26/12/2023 19:53:24,1703620404893,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,sunday_newspaper,Never
45,1703620404611,26/12/2023 19:53:24,1703620404894,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,sunday_newspaper-quantised,5
46,1703620404611,26/12/2023 19:53:24,1703620404894,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,199349
1,1703665926443,27/12/2023 08:32:06,1703665926250,0,27/12/2023 08:32:06,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703666057015,27/12/2023 08:34:17,1703666056869,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,attitude_school,3
3,1703666057104,27/12/2023 08:34:17,1703666056873,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,attitude_school-quantised,4
4,1703666057104,27/12/2023 08:34:17,1703666056873,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,difficulty_reading,3
5,1703666057104,27/12/2023 08:34:17,1703666056873,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,difficulty_reading-quantised,4
6,1703666057104,27/12/2023 08:34:17,1703666056873,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,help_reading,Teachers/ parents
7,1703666057104,27/12/2023 08:34:17,1703666056874,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,help_reading-quantised,3
8,1703666057104,27/12/2023 08:34:17,1703666056874,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reverse,0
9,1703666057104,27/12/2023 08:34:17,1703666056874,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reverse-quantised,1
10,1703666057104,27/12/2023 08:34:17,1703666056874,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,diffiuclty_names,1
11,1703666057104,27/12/2023 08:34:17,1703666056874,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,diffiuclty_names-quantised,2
12,1703666057104,27/12/2023 08:34:17,1703666056875,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,compare_reading,3
13,1703666057104,27/12/2023 08:34:17,1703666056876,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,compare_reading-quantised,4
14,1703666057104,27/12/2023 08:34:17,1703666056876,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,struggle_schoolwork,More than most
15,1703666057104,27/12/2023 08:34:17,1703666056876,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,struggle_schoolwork-quantised,4
16,1703666057104,27/12/2023 08:34:17,1703666056876,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,struggle_EnglishClass,0
17,1703666057104,27/12/2023 08:34:17,1703666056876,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,struggle_EnglishClass-quantised,1
18,1703666057104,27/12/2023 08:34:17,1703666056876,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,attitude_reading,0
19,1703666057104,27/12/2023 08:34:17,1703666056877,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,attitude_reading-quantised,1
20,1703666057104,27/12/2023 08:34:17,1703666056877,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_pleasure,1
21,1703666057104,27/12/2023 08:34:17,1703666056877,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_pleasure-quantised,2
22,1703666057104,27/12/2023 08:34:17,1703666056877,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_speed,2 average
23,1703666057180,27/12/2023 08:34:17,1703666056877,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_speed-quantised,3
24,1703666057180,27/12/2023 08:34:17,1703666056877,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_work,1
25,1703666057180,27/12/2023 08:34:17,1703666056878,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_work-quantised,2
26,1703666057180,27/12/2023 08:34:17,1703666056878,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,learning_spelling,2
27,1703666057180,27/12/2023 08:34:17,1703666056878,0,27/12/2023 08:34:16,155541,10,questionnaire-mf58,,33869595,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,learning_spelling-quantised,3
