Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
28,1741356944898,07/03/2025 14:15:44,1741356944898,0,07/03/2025 14:15:44,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,14,passages,Sentences,3emlxf,1,response,space,12593.700000000012,12583.5,12593.700000000012,12593.700000000012,12583.5,12593.700000000012,1,12593.700000000012,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,13,"Her Sonnets, in their autobiographical candor, in their fine restraint and fullness, reveal a woman’s secret soul as had no other poetry in our literature up to that time. ",0,Difficult,1,1,,,,,,,,,,,,,
29,1741356948698,07/03/2025 14:15:48,1741356948698,0,07/03/2025 14:15:48,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,15,passages,Sentences,3emlxf,1,response,space,3810.000000004482,3799.7999999999884,3810.000000004482,3810.000000004482,3799.7999999999884,3810.000000004482,1,3810.000000004482,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,14,Her lyrical mastery shines in many passages of her writings.,0,Difficult,1,1,,,,,,,,,,,,,
30,1741356954314,07/03/2025 14:15:54,1741356954314,0,07/03/2025 14:15:54,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,16,passages,Sentences,3emlxf,1,response,space,5626.700000004494,5616.700000000012,5626.700000004494,5626.700000004494,5616.700000000012,5626.700000004494,1,5626.700000004494,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,15,Italy was a kind of promised terrain for Elizabeth Browning. ,0,Difficult,1,1,,,,,,,,,,,,,
31,1741356964922,07/03/2025 14:16:04,1741356964922,0,07/03/2025 14:16:04,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,17,passages,Sentences,3emlxf,1,response,space,10618.099999998522,10616.700000000012,10618.099999998522,10618.099999998522,10616.700000000012,10618.099999998522,1,10618.099999998522,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,16,"Living in Florence or in little villages in the summers, she drank in the sun of the south and warmth of her husband’s love, and blossomed in a life of precarious happiness for fifteen years. ",0,Difficult,1,1,,,,,,,,,,,,,
32,1741356969154,07/03/2025 14:16:09,1741356969154,0,07/03/2025 14:16:09,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,18,passages,Sentences,3emlxf,1,response,space,4233,4216.700000000012,4233,4233,4216.700000000012,4233,1,4233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,17,"In Italy she found friends, most of them cultured Americans.",0,Difficult,1,1,,,,,,,,,,,,,
33,1741356976914,07/03/2025 14:16:16,1741356976914,0,07/03/2025 14:16:16,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,19,passages,Sentences,3emlxf,1,response,space,7776.799999999988,7766.700000000012,7776.799999999988,7776.799999999988,7766.700000000012,7776.799999999988,1,7776.799999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,18,Hawthorne saw the Browning's there: the New England thinker and essayist Margaret Fuller visited them.,1,Difficult,1,1,,,,,,,,,,,,,
34,1741356979386,07/03/2025 14:16:19,1741356979386,0,07/03/2025 14:16:19,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,3,probe,Thought probe,muxvwp,1,response,On Task,2481.5999999999767,2466.6999999999534,2481.5999999999767,2481.5999999999767,2466.6999999999534,2481.5999999999767,1,2481.5999999999767,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
35,1741356983970,07/03/2025 14:16:23,1741356983970,0,07/03/2025 14:16:23,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,20,passages,Sentences,3emlxf,1,response,space,4598.900000000023,4583.200000000012,4598.900000000023,4598.900000000023,4583.200000000012,4598.900000000023,1,4598.900000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,19,"The painter Story came, and the young sculptress Harriet Hosmer. ",0,Difficult,1,1,,,,,,,,,,,,,
36,1741356991442,07/03/2025 14:16:31,1741356991442,0,07/03/2025 14:16:31,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,21,passages,Sentences,3emlxf,1,response,space,7487.5999999985215,7483.299999999988,7487.5999999985215,7487.5999999985215,7483.299999999988,7487.5999999985215,1,7487.5999999985215,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,20,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all ""genius and sensibility.”",1,Difficult,1,1,,,,,,,,,,,,,
37,1741356993162,07/03/2025 14:16:33,1741356993162,0,07/03/2025 14:16:33,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,4,probe,Thought probe,muxvwp,1,response,Intentional,1724.9000000000233,1716.9000000000233,1724.9000000000233,1724.9000000000233,1716.9000000000233,1724.9000000000233,1,1724.9000000000233,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,,
38,1741356999657,07/03/2025 14:16:39,1741356999657,0,07/03/2025 14:16:39,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,22,passages,Sentences,3emlxf,1,response,space,6503.20000000298,6499.900000000023,6503.20000000298,6503.20000000298,6499.900000000023,6503.20000000298,1,6503.20000000298,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,21,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings. ",1,Difficult,1,1,,,,,,,,,,,,,
39,1741357002242,07/03/2025 14:16:42,1741357002242,0,07/03/2025 14:16:42,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,probe,Thought probe,muxvwp,1,response,On Task,2587.900000004447,2583.399999999965,2587.900000004447,2587.900000004447,2583.399999999965,2587.900000004447,1,2587.900000004447,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
40,1741357009706,07/03/2025 14:16:49,1741357009706,0,07/03/2025 14:16:49,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,23,passages,Sentences,3emlxf,1,response,space,7468.0999999985215,7466.600000000035,7468.0999999985215,7468.0999999985215,7466.600000000035,7468.0999999985215,1,7468.0999999985215,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,22,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Difficult,1,1,,,,,,,,,,,,,
41,1741357010658,07/03/2025 14:16:50,1741357010658,0,07/03/2025 14:16:50,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,probe,Thought probe,muxvwp,1,response,On Task,953.5999999999767,950,953.5999999999767,953.5999999999767,950,953.5999999999767,1,953.5999999999767,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
42,1741357014674,07/03/2025 14:16:54,1741357014674,0,07/03/2025 14:16:54,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,24,passages,Sentences,3emlxf,1,response,space,4019.800000002957,4016.7999999999884,4019.800000002957,4019.800000002957,4016.7999999999884,4019.800000002957,1,4019.800000002957,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,23,"During the third year of their stay in Italy, a son, Robert Weidemann Browning, was born.",0,Difficult,1,1,,,,,,,,,,,,,
43,1741357017890,07/03/2025 14:16:57,1741357017890,0,07/03/2025 14:16:57,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,25,passages,Sentences,3emlxf,1,response,space,3218.6000000044587,3216.5999999999767,3218.6000000044587,3218.6000000044587,3216.5999999999767,3218.6000000044587,1,3218.6000000044587,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,24,But through this happy life a strain of dark foreboding began to creep. ,0,Difficult,1,1,,,,,,,,,,,,,
44,1741357023826,07/03/2025 14:17:03,1741357023826,0,07/03/2025 14:17:03,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,26,passages,Sentences,3emlxf,1,response,space,5938.200000000012,5933.299999999988,5938.200000000012,5938.200000000012,5933.299999999988,5938.200000000012,1,5938.200000000012,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,25,"Elizabeth Browning’s father died unrelenting in his disavowal of her marriage, refusing to see her or to sanction any of his family to see her. ",0,Difficult,1,1,,,,,,,,,,,,,
45,1741357029522,07/03/2025 14:17:09,1741357029522,0,07/03/2025 14:17:09,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,27,passages,Sentences,3emlxf,1,response,space,5701.000000001513,5699.900000000023,5701.000000001513,5701.000000001513,5699.900000000023,5701.000000001513,1,5701.000000001513,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,Three children all younger than her own boy were left to her by a dearly beloved sister who died. ,0,Difficult,1,1,,,,,,,,,,,,,
46,1741357033258,07/03/2025 14:17:13,1741357033258,0,07/03/2025 14:17:13,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,28,passages,Sentences,3emlxf,1,response,space,3736.89999999851,3733.4000000000233,3736.89999999851,3736.89999999851,3733.4000000000233,3736.89999999851,1,3736.89999999851,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,She drooped and pined a little and Browning shielded her from ordinary visitants. ,0,Difficult,1,1,,,,,,,,,,,,,
47,1741357038985,07/03/2025 14:17:18,1741357038985,0,07/03/2025 14:17:18,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,29,passages,Sentences,3emlxf,1,response,space,5730.999999998487,5716.599999999977,5730.999999998487,5730.999999998487,5716.599999999977,5730.999999998487,1,5730.999999998487,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,She had a sudden and alarming attack of indisposition but was not considered in any precariousness. ,0,Difficult,1,1,,,,,,,,,,,,,
48,1741357050514,07/03/2025 14:17:30,1741357050514,0,07/03/2025 14:17:30,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,30,passages,Sentences,3emlxf,1,response,space,11543.5,11533.599999999977,11543.5,11543.5,11533.599999999977,11543.5,1,11543.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,"One night, soon after, she awoke from a troubled slumber and, apparently with no idea that she was about to leave him, murmured in the tenderest fashion of her love for him, and in his arms her head drooped as though in a faint, but it was the end.",0,Difficult,1,1,,,,,,,,,,,,,
49,1741357056474,07/03/2025 14:17:36,1741357056474,0,07/03/2025 14:17:36,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,31,passages,Sentences,3emlxf,1,response,space,5969.299999998533,5966.5,5969.299999998533,5969.299999998533,5966.5,5969.299999998533,1,5969.299999998533,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Difficult,1,1,,,,,,,,,,,,,
50,1741357057626,07/03/2025 14:17:37,1741357057626,0,07/03/2025 14:17:37,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,probe,Thought probe,muxvwp,1,response,Unintentional,1155.1000000030035,1150.2000000000116,1155.1000000030035,1155.1000000030035,1150.2000000000116,1155.1000000030035,1,1155.1000000030035,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
51,1741357064170,07/03/2025 14:17:44,1741357064170,0,07/03/2025 14:17:44,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,6549.0999999985215,6533.200000000012,6549.0999999985215,6549.0999999985215,6533.200000000012,6549.0999999985215,1,6549.0999999985215,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
52,1741357069018,07/03/2025 14:17:49,1741357069018,0,07/03/2025 14:17:49,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,comprehension,Comprehension questions,ers3wv,1,response,b,4863.5,4849.900000000023,4863.5,4863.5,4849.900000000023,4863.5,1,4863.5,0,0,,Click Response,response B,3,object-67,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,,
53,1741357072265,07/03/2025 14:17:52,1741357072265,0,07/03/2025 14:17:52,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,2,comprehension,Comprehension questions,ers3wv,1,response,a,3260.9999999984866,3249.899999999965,3260.9999999984866,3260.9999999984866,3249.899999999965,3260.9999999984866,1,3260.9999999984866,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,,
54,1741357075018,07/03/2025 14:17:55,1741357075018,0,07/03/2025 14:17:55,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,3,comprehension,Comprehension questions,ers3wv,1,response,e,2763.5999999985215,2750.100000000035,2763.5999999985215,2763.5999999985215,2750.100000000035,2763.5999999985215,1,2763.5999999985215,0,0,,Click Response,response E,6,object-70,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,,
55,1741357080298,07/03/2025 14:18:00,1741357080298,0,07/03/2025 14:18:00,201675,16,task-d2yz,,44169250,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,4,comprehension,Comprehension questions,ers3wv,1,response,c,5293.700000001467,5283.5,5293.700000001467,5293.700000001467,5283.5,5293.700000001467,1,5293.700000001467,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,,
